time,value,value_trend
2021-05-24T21:00:00.000000Z,8.108910891,7.758614015479168
2021-05-24T22:00:00.000000Z,7.777518929,7.757271273020834
2021-05-24T23:00:00.000000Z,7.615275813,7.7692322776874985
2021-05-25T00:00:00.000000Z,7.793602438,7.785724228229165
2021-05-25T01:00:00.000000Z,7.965346535,7.793713777166666
2021-05-25T02:00:00.000000Z,7.957349581,7.807231378895833
2021-05-25T03:00:00.000000Z,7.891089109,7.822102508833332
2021-05-25T04:00:00.000000Z,8.079969536,7.815848088749999
2021-05-25T05:00:00.000000Z,7.690784463,7.809141837791666
2021-05-25T06:00:00.000000Z,7.865194212,7.819315890937498
2021-05-25T07:00:00.000000Z,7.563649222,7.8229108932916676
2021-05-25T08:00:00.000000Z,7.621782178,7.821868282145832
2021-05-25T09:00:00.000000Z,7.702208682,7.820557273645833
2021-05-25T10:00:00.000000Z,7.769230769,7.821318771583333
2021-05-25T11:00:00.000000Z,7.894625177,7.837714478041666
2021-05-25T12:00:00.000000Z,7.673267327,7.853119276583333
2021-05-25T13:00:00.000000Z,7.637623762,7.854827091583331
2021-05-25T14:00:00.000000Z,8.221782178,7.854032080770834
2021-05-25T15:00:00.000000Z,7.760726072,7.858679970020831
2021-05-25T16:00:00.000000Z,7.729372938,7.8579738897916664
2021-05-25T17:00:00.000000Z,7.734794908,7.862549644312499
2021-05-25T18:00:00.000000Z,8.222442245,7.874104599499999
2021-05-25T19:00:00.000000Z,7.763790664,7.886386768624999
2021-05-25T20:00:00.000000Z,7.760091394,7.900348343354166
2021-05-25T21:00:00.000000Z,7.89480198,7.9144255203333325
2021-05-25T22:00:00.000000Z,8.028179741,7.9361981783958315
2021-05-25T23:00:00.000000Z,8.151608911,7.947780387437499
2021-05-26T00:00:00.000000Z,7.99669967,7.953352641083333
2021-05-26T01:00:00.000000Z,7.844224423,7.9651012266666665
2021-05-26T02:00:00.000000Z,8.040311174,7.966954715604167
2021-05-26T03:00:00.000000Z,8.0312262,7.966985920666664
2021-05-26T04:00:00.000000Z,7.905940594,7.971896748270833
2021-05-26T05:00:00.000000Z,8.084449622,7.9778238176041665
2021-05-26T06:00:00.000000Z,8.026166902,7.983756440395833
2021-05-26T07:00:00.000000Z,7.99222065,7.9846104990208335
2021-05-26T08:00:00.000000Z,7.863366337,7.991705301916665
2021-05-26T09:00:00.000000Z,8.136329018,7.997280823416667
2021-05-26T10:00:00.000000Z,8.38019802,7.994397265833332
2021-05-26T11:00:00.000000Z,7.83960396,7.993300527562501
2021-05-26T12:00:00.000000Z,7.995756719,7.991306644291665
2021-05-26T13:00:00.000000Z,7.879066478,7.994881208479166
2021-05-26T14:00:00.000000Z,8.069306931,7.999612172666666
2021-05-26T15:00:00.000000Z,7.914699162,7.998254413270834
2021-05-26T16:00:00.000000Z,7.811119573,8.000598191583332
2021-05-26T17:00:00.000000Z,7.937547601,7.998812757270835
2021-05-26T18:00:00.000000Z,8.304455446,7.994327671145833
2021-05-26T19:00:00.000000Z,7.722772277,7.992972178479165
2021-05-26T20:00:00.000000Z,8.14166032,7.988912576083331
2021-05-26T21:00:00.000000Z,7.780858086,7.980685893666665
2021-05-26T22:00:00.000000Z,8.003712871,7.960388941750001
2021-05-26T23:00:00.000000Z,8.123432344,7.946436698312498
2021-05-27T00:00:00.000000Z,7.92916984,7.9480714496875
2021-05-27T01:00:00.000000Z,8.083333334,7.9496003457083315
2021-05-27T02:00:00.000000Z,8.028288544,7.9470106293125
2021-05-27T03:00:00.000000Z,7.978076379,7.943198022770833
2021-05-27T04:00:00.000000Z,8.071591774,7.938623801624999
2021-05-27T05:00:00.000000Z,7.833097595,7.938361996604166
2021-05-27T06:00:00.000000Z,8.062234795,7.948864231583332
2021-05-27T07:00:00.000000Z,7.891089109,7.962087652145834
2021-05-27T08:00:00.000000Z,7.769636963,7.967469728812498
